Num_processo;Superintendencia;Tipologia_processo;Servico_telecom;Grupo_economico;Duracao_processo;Renuncia;Situacao_multa;Recurso_juridico;Cadin;Divida_ativa;Valor_multa;Saldo_devedor
5,3581E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;514;Nao;Devedor;Nao;Sim;Sim;3.010,08;3.010,08
5,3581E+14;SFI;Sem tipologia definida;SCM;OUTROS;464;Sim;Quitado;Nao;Nao;Nao;2.257,56;0
5,352E+14;SFI;Sem tipologia definida;SCM;OUTROS;686;Nao;Quitado;Nao;Nao;Sim;6.949,14;0
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;1568;Nao;Quitado;Nao;Nao;Nao;2.324,05;0
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1043;Sim;Quitado;Nao;Nao;Nao;1.804,10;0
5,3542E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;846;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3566E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;739;Nao;Parcial;Nao;Nao;Sim;2.672,75;2.222,89
5,352E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;691;Nao;Parcial;Nao;Sim;Sim;620,68;1,99
5,3512E+14;SFI;Sem tipologia definida;SCM;OUTROS;637;Sim;Quitado;Nao;Nao;Nao;4.009,12;0
5,3512E+14;SFI;Sem tipologia definida;SCM;OUTROS;547;Sim;Quitado;Nao;Nao;Nao;2.342,32;0
5,3512E+14;SFI;Sem tipologia definida;SCM;OUTROS;330;Sim;Quitado;Nao;Nao;Nao;2.257,56;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;775;Nao;Devedor;Nao;Sim;Sim;7.800,00;7.800,00
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;672;Sim;Quitado;Nao;Nao;Nao;2.031,80;0
5,3504E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;1069;Nao;Devedor;Nao;Nao;Sim;20.000,00;20.000,00
5,352E+14;SFI;Licenciamento de Estação;SCM;OUTROS;805;Nao;Quitado;Nao;Nao;Nao;640;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1211;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3528E+14;SFI;Sem tipologia definida;SCM;OUTROS;510;Nao;Quitado;Nao;Nao;Nao;3.453,23;0
5,3504E+14;SFI;Certificação de Produtos;SeAC;OUTROS;1319;Nao;Quitado;Nao;Nao;Nao;1.000,00;0
5,3504E+14;SFI;Irregularidade Técnica;SCM;OUTROS;1823;Nao;Devedor;Nao;Sim;Sim;13.408,00;13.408,00
5,3504E+14;SFI;Descumprimento de Determinação;SCM;OUTROS;1030;Nao;Devedor;Nao;Sim;Sim;11.800,00;11.800,00
5,3578E+14;SFI;Sem tipologia definida;STFC;OI;807;Sim;Quitado;Nao;Nao;Nao;1.800,00;0
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;497;Nao;Quitado;Nao;Nao;Nao;540;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;1034;Nao;Quitado;Nao;Nao;Nao;375;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;589;Sim;Quitado;Nao;Nao;Nao;2.004,56;0
5,35E+14;SCO;Interconexão;SCM;OUTROS;1071;Nao;Quitado;Nao;Nao;Nao;3.021,42;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1757;Nao;Parcial;Nao;Nao;Nao;5.345,49;4.584,89
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;1015;Nao;Quitado;Nao;Nao;Nao;440;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;905;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;856;Nao;Quitado;Nao;Nao;Sim;2.257,01;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;1054;Nao;Devedor;Nao;Sim;Sim;3.234,07;3.234,07
5,3566E+14;SFI;Sem tipologia definida;SCM;OUTROS;736;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1070;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3566E+14;SFI;Sem tipologia definida;SCM;OUTROS;739;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3512E+14;SFI;Sem tipologia definida;SCM;OUTROS;139;Nao;Quitado;Nao;Nao;Nao;4.062,62;0
5,3504E+14;SFI;Descumprimento de Determinação;SCM;OUTROS;906;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SCO;Obrigações Legais e Contratuais;STFC;TELEFÔNICA;1841;Sim;Quitado;Nao;Nao;Nao;21.648,05;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;748;Sim;Quitado;Nao;Nao;Nao;3.808,66;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;644;Nao;Quitado;Nao;Nao;Nao;2.672,75;0
5,3539E+14;SFI;Licenciamento de Estação;SCM;OUTROS;954;Sim;Quitado;Nao;Nao;Nao;2.916,31;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;661;Nao;Quitado;Nao;Nao;Nao;4.692,80;0
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;287;Nao;Quitado;Nao;Nao;Nao;3.311,09;0
5,3578E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;525;Nao;Devedor;Nao;Sim;Sim;3.010,08;3.010,08
5,3578E+14;SFI;Sem tipologia definida;SCM;OUTROS;525;Sim;Quitado;Nao;Nao;Nao;2.257,56;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;939;Nao;Devedor;Nao;Sim;Sim;2.872,75;2.872,75
5,3504E+14;SFI;Irregularidade Técnica;SeAC;OUTROS;817;Sim;Quitado;Nao;Nao;Nao;2.436,82;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;583;Nao;Parcial;Nao;Sim;Sim;3.510,00;3.185,21
5,3545E+14;SFI;Licenciamento de Estação;SCM;OUTROS;1038;Nao;Quitado;Nao;Nao;Sim;2.860,37;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;896;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3532E+14;SFI;Sem tipologia definida;SCM;OUTROS;762;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;728;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;636;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3551E+14;SFI;Sem tipologia definida;SMP;OUTROS;589;Nao;Quitado;Nao;Nao;Nao;500;0
5,3557E+14;SFI;Sem tipologia definida;SMP;OUTROS;452;Sim;Quitado;Nao;Nao;Nao;5.676,84;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1097;Nao;Devedor;Nao;Nao;Sim;5.345,49;5.345,49
5,3578E+14;SFI;Sem tipologia definida;SCM;OUTROS;539;Sim;Quitado;Nao;Nao;Nao;2.257,56;0
5,3578E+14;SFI;Sem tipologia definida;SCM;OUTROS;467;Nao;Quitado;Nao;Nao;Nao;3.010,08;0
5,35E+14;SCO;Home Passed;SeAC;OUTROS;938;Nao;Devedor;Nao;Sim;Sim;66.148,16;66.148,16
5,35E+14;SCO;Sem tipologia definida;SeAC;OUTROS;921;Nao;Devedor;Nao;Nao;Nao;70.317,28;70.317,28
5,35E+14;SCO;Home Passed;SeAC;OUTROS;1586;Nao;Devedor;Nao;Sim;Sim;150.442,96;150.442,96
5,35E+14;SCO;Sem tipologia definida;SeAC;OUTROS;777;Sim;Quitado;Nao;Nao;Nao;4.011,80;0
5,35E+14;SCO;Carregamento de Canais - SeAC;SeAC;OUTROS;808;Sim;Quitado;Nao;Nao;Nao;10.210,26;0
5,35E+14;SCO;Sem tipologia definida;SeAC;OUTROS;808;Sim;Quitado;Nao;Nao;Nao;4.264,80;0
5,3536E+14;SFI;Sem tipologia definida;SMP;OUTROS;848;Nao;Quitado;Nao;Nao;Sim;1.740,00;0
5,3536E+14;SFI;Sem tipologia definida;SMP;OUTROS;842;Nao;Devedor;Nao;Nao;Sim;550;550
5,35E+14;SCO;Sem tipologia definida;SeAC;OUTROS;860;Nao;Quitado;Nao;Nao;Nao;3.567,75;0
5,35E+14;SCO;Interconexão;STFC;OUTROS;1125;Nao;Devedor;Nao;Sim;Sim;101.885,66;101.885,66
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;1089;Nao;Devedor;Nao;Sim;Sim;4.784,15;4.784,15
5,35E+14;SCO;Compromisso de Abrangência;SMP;CLARO;1758;Nao;Devedor;Sim;Nao;Nao;1.318.394,06;1.318.394,06
5,35E+14;SCO;Sem tipologia definida;SMP;CLARO;1091;Sim;Quitado;Nao;Nao;Nao;493.661,72;0
5,35E+14;SCO;Compromisso de Abrangência;SMP;TELEFÔNICA;1938;Sim;Quitado;Nao;Nao;Nao;84.101,68;0
5,35E+14;SCO;Universalização;SMP;TELEFÔNICA;1931;Sim;Quitado;Nao;Nao;Nao;1.026.044,49;0
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;956;Nao;Devedor;Nao;Sim;Sim;451,4;451,4
5,3532E+14;SFI;Sem tipologia definida;SCM;OUTROS;840;Sim;Quitado;Nao;Nao;Nao;2.004,57;0
5,3504E+14;SFI;Sem tipologia definida;SMP;OUTROS;837;Sim;Quitado;Nao;Nao;Nao;1.162,50;0
5,3528E+14;SFI;Sem tipologia definida;SCM;OUTROS;767;Nao;Quitado;Nao;Nao;Nao;6.940,21;0
5,3508E+14;SFI;Sem tipologia definida;SCM;OUTROS;932;Nao;Quitado;Nao;Nao;Nao;8.214,88;0
5,3508E+14;SFI;Sem tipologia definida;SCM;OUTROS;846;Nao;Quitado;Nao;Nao;Nao;2.904,59;0
5,3532E+14;SFI;Sem tipologia definida;SCM;OUTROS;720;Nao;Quitado;Nao;Nao;Nao;1.500,00;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;467;Nao;Devedor;Nao;Sim;Sim;7.510,08;7.510,08
5,35E+14;SFI;Licenciamento de Estação;SCM;OUTROS;1693;Nao;Parcial;Nao;Nao;Nao;2.640,00;2.199,06
5,352E+14;SFI;Obstrução à Fiscalização;STFC;OI;2010;Nao;Devedor;Nao;Nao;Nao;110.250,00;110.250,00
5,3524E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;871;Nao;Devedor;Nao;Sim;Sim;5.452,40;5.452,40
5,3528E+14;SFI;Sem tipologia definida;SCM;OUTROS;696;Sim;Quitado;Nao;Nao;Nao;5.777,73;0
5,3528E+14;SFI;Sem tipologia definida;SCM;OUTROS;580;Nao;Devedor;Nao;Sim;Sim;2.031,31;2.031,31
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;147;Nao;Quitado;Nao;Nao;Sim;3.656,36;0
5,3524E+14;SCO;Sem tipologia definida;SeAC;OUTROS;1001;Sim;Quitado;Nao;Nao;Nao;4.914,72;0
5,3563E+14;SFI;Certificação de Produtos;SMP;OUTROS;1610;Nao;Parcial;Nao;Nao;Nao;500;125
5,352E+14;SFI;Sem tipologia definida;STFC;OUTROS;831;Sim;Quitado;Nao;Nao;Nao;41.250,00;0
5,3566E+14;SFI;Sem tipologia definida;SCM;OUTROS;122;Nao;Quitado;Nao;Nao;Nao;4.062,62;0
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;935;Sim;Quitado;Nao;Nao;Nao;330;0
5,352E+14;SFI;Sem tipologia definida;STFC;OUTROS;832;Nao;Quitado;Nao;Nao;Nao;892,5;0
5,3524E+14;SFI;Sem tipologia definida;SMP;OUTROS;468;Nao;Quitado;Nao;Nao;Nao;1.837,50;0
5,3557E+14;SFI;Sem tipologia definida;SCM;OUTROS;154;Nao;Quitado;Nao;Nao;Nao;440;0
5,35E+14;SCO;Obrigações Legais e Contratuais;SMP;NEXTEL;1659;Sim;Quitado;Nao;Nao;Nao;280.208,52;0
5,3508E+14;SFI;Irregularidade Técnica;SMP;CLARO;1548;Sim;Quitado;Nao;Nao;Nao;11.081,88;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;1077;Sim;Quitado;Nao;Nao;Nao;4.009,12;0
5,3508E+14;SFI;Sem tipologia definida;SMP;OUTROS;754;Sim;Quitado;Nao;Nao;Nao;825;0
5,3524E+14;SFI;Sem tipologia definida;SMP;OUTROS;469;Nao;Parcial;Nao;Sim;Sim;1.925,00;1.195,97
5,35E+14;SCO;Sem tipologia definida;STFC;ALGAR;1042;Sim;Quitado;Nao;Nao;Nao;7.875,00;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;749;Sim;Quitado;Nao;Nao;Nao;1.794,06;0
5,3524E+14;SFI;Sem tipologia definida;SMP;OUTROS;594;Sim;Quitado;Nao;Nao;Nao;1.509,38;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;483;Nao;Quitado;Nao;Nao;Nao;3.010,08;0
5,3504E+14;SCO;Planos de Serviço - SCM;SCM;OUTROS;1365;Nao;Quitado;Nao;Nao;Nao;11.417,42;0
5,3548E+14;SFI;Irregularidade Técnica e Certificação;SCM;OUTROS;1642;Nao;Quitado;Nao;Nao;Nao;4.877,40;0
5,3504E+14;SCO;Numeração;STFC;TIM;1847;Sim;Quitado;Nao;Nao;Nao;7.645,11;0
5,3548E+14;SFI;Sem tipologia definida;SMP;CLARO;637;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,3578E+14;SFI;Sem tipologia definida;SCM;OUTROS;609;Nao;Quitado;Nao;Nao;Nao;3.311,09;0
5,3581E+14;SFI;Sem tipologia definida;SMP;OUTROS;487;Nao;Quitado;Nao;Nao;Nao;8.050,00;0
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;169;Sim;Quitado;Nao;Nao;Nao;754,2;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;771;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3528E+14;SFI;Não Outorgado - Radiofrequência;SCM;OUTROS;1321;Nao;Quitado;Nao;Nao;Nao;1.196,28;0
5,3504E+14;SFI;Descumprimento de Determinação;SCM;OUTROS;1105;Nao;Devedor;Nao;Sim;Sim;55.000,00;55.000,00
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;765;Nao;Devedor;Nao;Sim;Sim;440;440
5,3548E+14;SFI;Licenciamento de Estação;SCM;OUTROS;1063;Nao;Devedor;Nao;Sim;Sim;2.798,70;2.798,70
5,352E+14;SCO;Obrigações Legais e Contratuais;SCM;OUTROS;1739;Nao;Devedor;Nao;Sim;Nao;47.880,00;47.880,00
5,3524E+14;SCO;Descumprimento de Determinação;SeAC;OI;987;Sim;Quitado;Nao;Nao;Nao;29.080,12;0
5,3539E+14;SFI;Sem tipologia definida;SMP;OUTROS;822;Nao;Quitado;Nao;Nao;Nao;6.380,00;0
5,3569E+14;SFI;Sem tipologia definida;SCM;OUTROS;653;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3504E+14;SCO;Descumprimento de Determinação;SeAC;OUTROS;1104;Nao;Devedor;Nao;Nao;Nao;6.182,74;6.182,74
5,3504E+14;SFI;Sem tipologia definida;SMP;OUTROS;1124;Nao;Devedor;Nao;Sim;Sim;3.000,00;3.000,00
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1464;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;977;Nao;Parcial;Nao;Sim;Sim;9.046,80;8.746,52
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;896;Sim;Quitado;Nao;Nao;Nao;8.036,75;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;875;Sim;Quitado;Nao;Nao;Nao;2.882,72;0
5,352E+14;SFI;Sem tipologia definida;SCM;OUTROS;778;Sim;Quitado;Nao;Nao;Nao;4.009,11;0
5,3524E+14;SFI;Sem tipologia definida;SMP;OUTROS;482;Nao;Quitado;Nao;Nao;Nao;1.750,00;0
5,3524E+14;SFI;Sem tipologia definida;SMP;OUTROS;482;Nao;Quitado;Nao;Nao;Nao;2.100,00;0
5,3504E+14;SCO;Gestão da Qualidade - SCM;SCM;OUTROS;908;Nao;Devedor;Nao;Sim;Sim;440;440
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;303;Nao;Quitado;Nao;Nao;Nao;350,03;0
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;1141;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;981;Nao;Devedor;Nao;Sim;Sim;5.545,49;5.545,49
5,3554E+14;SFI;Sem tipologia definida;STFC;OI;883;Sim;Quitado;Nao;Nao;Nao;7.500,00;0
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;847;Nao;Devedor;Nao;Sim;Sim;2.413,44;2.413,44
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;982;Nao;Devedor;Nao;Sim;Sim;2.872,75;2.872,75
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;853;Sim;Quitado;Nao;Nao;Nao;4.196,61;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;766;Nao;Devedor;Nao;Sim;Sim;21.300,00;21.300,00
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;766;Sim;Quitado;Nao;Nao;Nao;330;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;581;Nao;Parcial;Nao;Sim;Sim;3.010,08;2.960,08
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;489;Nao;Devedor;Nao;Nao;Sim;3.535,08;3.535,08
5,3554E+14;SFI;Sem tipologia definida;STFC;OI;174;Sim;Quitado;Nao;Nao;Nao;28.361,82;0
5,352E+14;SFI;Sem tipologia definida;SCM;OUTROS;816;Sim;Quitado;Nao;Nao;Nao;1.804,10;0
5,3528E+14;SFI;Descumprimento de Determinação;SCM;OUTROS;1101;Nao;Quitado;Nao;Nao;Nao;5.205,16;0
5,3539E+14;SFI;Certificação de Produtos;SMP;OUTROS;1077;Nao;Devedor;Nao;Sim;Sim;8.000,00;8.000,00
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;775;Nao;Quitado;Nao;Nao;Sim;2.405,47;0
5,3578E+14;SFI;Sem tipologia definida;SCM;OUTROS;706;Sim;Quitado;Nao;Nao;Nao;670,4;0
5,3542E+14;SFI;Sem tipologia definida;SCM;OUTROS;323;Nao;Devedor;Nao;Sim;Sim;3.000,00;3.000,00
5,35E+14;SCO;Disponibilidade e Funcionamento de TUP;STFC;CLARO;1791;Sim;Quitado;Nao;Nao;Nao;7.500,00;0
5,35E+14;SCO;Descumprimento de Determinação;STFC;TELEFÔNICA;1997;Nao;Devedor;Sim;Nao;Nao;1.446.131,74;1.446.131,74
5,3504E+14;SCO;Sem tipologia definida;SeAC;OUTROS;1014;Nao;Quitado;Nao;Nao;Nao;6.170,35;0
5,3524E+14;SCO;Bens Reversíveis;STFC;ALGAR;1766;Nao;Devedor;Sim;Nao;Nao;1.332.480,00;1.332.480,00
5,3504E+14;SCO;Direitos do Consumidor - STFC;STFC;TELEFÔNICA;1982;Sim;Quitado;Nao;Nao;Nao;118.620,60;0
5,3528E+14;SFI;Irregularidade Técnica;SCM;OUTROS;2001;Nao;Devedor;Nao;Sim;Sim;6.940,21;6.940,21
5,3578E+14;SFI;Sem tipologia definida;STFC;OI;969;Nao;Quitado;Nao;Nao;Nao;4.800,00;0
5,3528E+14;SFI;Irregularidade Técnica;SCM;OUTROS;794;Nao;Devedor;Nao;Nao;Nao;13.880,42;13.880,42
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;772;Nao;Quitado;Nao;Nao;Nao;440;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;941;Sim;Quitado;Nao;Nao;Nao;1.983,04;0
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;815;Nao;Parcial;Nao;Nao;Nao;5.880,04;915,71
5,3557E+14;SCO;Disponibilidade e Funcionamento de TUP;STFC;OI;2294;Nao;Devedor;Nao;Nao;Nao;33.254,83;33.254,83
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;253;Nao;Quitado;Nao;Nao;Nao;220;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;945;Nao;Quitado;Nao;Nao;Nao;7.928,22;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;509;Nao;Devedor;Nao;Sim;Sim;3.010,08;3.010,08
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;501;Nao;Devedor;Nao;Sim;Sim;3.010,08;3.010,08
5,3504E+14;SCO;Sem tipologia definida;STFC;TIM;1031;Sim;Quitado;Nao;Nao;Nao;18.657,53;0
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SCM;OUTROS;1342;Nao;Quitado;Nao;Nao;Nao;5.595,49;0
5,3512E+14;SFI;Sem tipologia definida;SeAC;OUTROS;686;Nao;Devedor;Nao;Sim;Sim;21.035,59;21.035,59
5,35E+14;SCO;Carregamento de Canais - SeAC;SeAC;CABO CENTRO-MINAS;1644;Nao;Parcial;Nao;Nao;Nao;5.606,90;62,86
5,35E+14;SCO;Sem tipologia definida;SeAC;OUTROS;898;Nao;Quitado;Nao;Nao;Nao;3.898,74;0
5,35E+14;SCO;Atendimento - SCM;SeAC;OUTROS;1939;Sim;Quitado;Nao;Nao;Nao;726;0
5,35E+14;SCO;Sem tipologia definida;SeAC;OUTROS;849;Sim;Quitado;Nao;Nao;Nao;3.870,26;0
5,35E+14;SCO;Sem tipologia definida;SeAC;OUTROS;849;Sim;Quitado;Nao;Nao;Nao;77.456,16;0
5,352E+14;SCO;Atendimento - SCM;SCM;OUTROS;2157;Nao;Quitado;Nao;Nao;Nao;3.239,10;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;1127;Sim;Quitado;Nao;Nao;Nao;1.895,88;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;779;Nao;Devedor;Nao;Sim;Sim;4.361,09;4.361,09
5,35E+14;SCO;Descumprimento de Determinação;STFC;OUTROS;1318;Nao;Parcial;Nao;Sim;Sim;13.355,11;12.910,51
5,3542E+14;SFI;Irregularidade Técnica;SCM;OUTROS;956;Nao;Devedor;Nao;Sim;Sim;2.770,99;2.770,99
5,3528E+14;SCO;Direitos do Consumidor - STFC;STFC;OI;2059;Nao;Devedor;Nao;Sim;Sim;3.606.674,69;3.606.674,69
5,356E+14;SCO;Direitos do Consumidor - STFC;SMP;CLARO;1814;Sim;Quitado;Nao;Nao;Nao;41.569,04;0
5,3508E+14;SFI;Sem tipologia definida;SCM;OUTROS;752;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3508E+14;SFI;Sem tipologia definida;SCM;OUTROS;723;Nao;Quitado;Nao;Nao;Sim;5.345,49;0
5,35E+14;SCO;Direitos do Consumidor - SMP;SMP;CLARO;1944;Sim;Quitado;Nao;Nao;Nao;51.959,02;0
5,3516E+14;SCO;Sem tipologia definida;SeAC;OUTROS;853;Sim;Quitado;Nao;Nao;Nao;660;0
5,3504E+14;SCO;Direitos do Consumidor - SeAC;SeAC;OUTROS;971;Nao;Quitado;Nao;Nao;Nao;880;0
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;260;Nao;Quitado;Nao;Nao;Nao;640;0
5,3508E+14;SFI;Licenciamento de Estação;SCM;OUTROS;1385;Nao;Devedor;Nao;Sim;Sim;3.089,20;3.089,20
5,352E+14;SFI;Sem tipologia definida;SCM;OUTROS;849;Sim;Quitado;Nao;Nao;Nao;4.009,12;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;593;Nao;Devedor;Nao;Sim;Sim;3.510,08;3.510,08
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;509;Nao;Quitado;Nao;Nao;Nao;3.510,08;0
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;876;Nao;Quitado;Nao;Nao;Nao;440;0
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;276;Nao;Parcial;Nao;Sim;Sim;5.446,38;5.264,75
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;850;Nao;Devedor;Nao;Sim;Sim;502,8;502,8
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;807;Nao;Quitado;Nao;Nao;Nao;2.703,95;0
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;276;Nao;Devedor;Nao;Sim;Sim;10.892,87;10.892,87
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;1167;Nao;Devedor;Nao;Nao;Sim;4.543,67;4.543,67
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;749;Nao;Devedor;Nao;Sim;Sim;5.645,49;5.645,49
5,3516E+14;SCO;Sem tipologia definida;SeAC;OUTROS;1244;Nao;Quitado;Nao;Nao;Nao;1.760,00;0
5,3516E+14;SFI;Certificação de Produtos;SMP;OUTROS;1210;Nao;Parcial;Nao;Nao;Nao;8.775,00;6.456,81
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;739;Nao;Devedor;Nao;Nao;Sim;3.835,08;3.835,08
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;652;Nao;Devedor;Nao;Sim;Sim;4.010,08;4.010,08
5,3504E+14;SCO;Direitos do Consumidor - Convergente;SCM;OUTROS;881;Nao;Devedor;Nao;Sim;Sim;880;880
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;887;Nao;Devedor;Nao;Sim;Sim;625,7;625,7
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;798;Nao;Quitado;Nao;Nao;Nao;440;0
5,35E+14;SFI;Sem tipologia definida;SCM;OUTROS;455;Sim;Quitado;Nao;Nao;Nao;2.550,00;0
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;902;Sim;Quitado;Nao;Nao;Nao;165;0
5,3504E+14;SCO;Sem tipologia definida;SCM;OUTROS;269;Nao;Quitado;Nao;Nao;Nao;5.446,43;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;888;Nao;Quitado;Nao;Nao;Nao;440;0
5,3548E+14;SFI;Sem tipologia definida;SMP;CLARO;715;Nao;Quitado;Nao;Nao;Nao;5.000,00;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;1030;Sim;Quitado;Nao;Nao;Nao;22.621,50;0
5,3528E+14;SFI;Não Outorgado - Radiofrequência;SCM;OUTROS;1452;Nao;Quitado;Nao;Nao;Nao;7.009,61;0
5,35E+14;SCO;Remuneração de Redes;STFC;OUTROS;1937;Nao;Devedor;Nao;Sim;Sim;110.000,00;110.000,00
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;1160;Nao;Quitado;Nao;Nao;Nao;440;0
5,3524E+14;SCO;Obrigações Legais e Contratuais;STFC;ALGAR;1721;Nao;Quitado;Nao;Nao;Nao;59.324,44;0
5,3512E+14;SFI;Certificação de Produtos;SCM;OUTROS;1508;Nao;Parcial;Nao;Sim;Sim;20.394,00;15.515,27
5,3512E+14;SFI;Sem tipologia definida;SCM;OUTROS;685;Sim;Quitado;Nao;Nao;Nao;170,16;0
